file 1	file 2	# same commits	# commits file 1	# commits file 2
Assets/Scripts/GameLogic/CardEffects/ExempleEffect.cs	Assets/Scripts/GameLogic/Cards/FreeCard.cs	1	6	11
Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	1	2	2
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/GameLogic/Board.cs	1	5	40
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/Card.cs	1	2	28
Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	1	10	2
Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	1	2	2
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/Tile.cs	1	3	28
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/UI/ScoreObserver.cs	1	7	9
Assets/Scripts/GameLogic/Cards/CardData.cs	Assets/Scripts/UI/PlayerTurnUi.cs	1	15	8
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	2	13
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/GameLogic/Tile.cs	1	5	28
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/UI/PlayerTurnUi.cs	1	7	8
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	11	15
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/Tile.cs	1	2	28
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	2	9
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/Board.cs	1	3	40
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/GameState.cs	1	11	40
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/UI/Chat.cs	1	3	9
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	1	6	4
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/Environnement/CloudSpawner.cs	1	2	7
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	1	8	2
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/UI/TileInfo.cs	1	7	7
Assets/Scripts/GameLogic/AIPlayer.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	9	15
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	1	8	2
Assets/Scripts/UI/ScoreObserver.cs	Assets/Scripts/GameLogic/Tile.cs	1	9	28
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	11	9
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/GameLogic/GameManager.cs	1	5	71
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/GameState.cs	1	3	40
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/UI/AnimationController.cs	1	3	5
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/Card.cs	1	11	28
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	1	28	2
Assets/Scripts/GameLogic/Card.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	1	28	10
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	1	9	2
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/GameLogic/Card.cs	1	5	28
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/GameLogic/Board.cs	1	5	40
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/UI/ScoreObserver.cs	1	2	9
Assets/Scripts/GameLogic/CardConditions/ICardCondition.cs	Assets/Scripts/GameLogic/GameState.cs	1	1	40
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/UI/Menu/ButtonListController.cs	1	7	5
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/Player.cs	1	2	29
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	7	13
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	1	4	7
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/GameLogic/Card.cs	1	5	28
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/GameLogic/GameState.cs	1	7	40
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/GameLogic/GameState.cs	1	5	40
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	1	6	2
Assets/Scripts/GameLogic/CardConditions/ICardCondition.cs	Assets/Scripts/GameLogic/Card.cs	1	1	28
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/GameState.cs	1	2	40
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	1	8	4
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	1	5	6
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	1	8	2
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/UI/Chat.cs	1	4	9
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/Cards/Civ/SolarFarm.cs	1	9	2
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/GameManager.cs	1	2	71
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	1	8	2
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/UI/TileInfo.cs	1	5	7
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	1	6	2
Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	1	10	2
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	11	13
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/UI/ScoreObserver.cs	1	11	9
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	1	5	7
Assets/Scripts/SceneChanger.cs	Assets/Scripts/UI/ScoreObserver.cs	1	14	9
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/Player.cs	1	11	29
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/GameLogic/GameState.cs	1	5	40
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	2	15
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/Card.cs	1	3	28
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/GameLogic/Tile.cs	1	5	28
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/Board.cs	1	2	40
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/SceneChanger.cs	1	5	14
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/GameLogic/GameState.cs	1	5	40
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/UI/Chat.cs	1	2	9
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/GameLogic/Tile.cs	1	5	28
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	1	4	6
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	1	9	4
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/UI/Menu/ButtonController.cs	1	3	5
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	1	5	6
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	1	6	2
Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	2	13
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/UI/Chat.cs	1	5	9
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	1	8	2
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/UI/Menu/ButtonController.cs	1	2	5
Assets/Scripts/SceneChanger.cs	Assets/Scripts/UI/Chat.cs	1	14	9
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/SceneChanger.cs	1	3	14
Assets/Scripts/GameLogic/Card.cs	Assets/Scripts/UI/Chat.cs	1	28	9
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/UI/AnimationController.cs	1	2	5
Assets/Scripts/GameLogic/Cards/FreeCard.cs	Assets/Scripts/GameLogic/Tile.cs	1	11	28
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/PlayerInputNotifier.cs	1	2	4
Assets/Scripts/UI/Menu/InGameMenu.cs	Assets/Scripts/GameLogic/GameManager.cs	1	4	71
Assets/Scripts/GameLogic/CardConditions/ICardCondition.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	1	15
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	1	9	2
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/Card.cs	1	2	28
Assets/Scripts/GameLogic/Board.cs	Assets/Scripts/UI/Chat.cs	1	40	9
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/Environnement/AnimalMouvement.cs	1	7	11
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	1	8	2
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/UI/PlayerTurnUi.cs	1	7	8
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/GameLogic/GameManager.cs	1	5	71
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/GameLogic/GameManager.cs	1	5	71
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/UI/TileInfo.cs	1	2	7
Assets/Scripts/Testing&Debug/GameLogger.cs	Assets/Scripts/SceneChanger.cs	1	2	14
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/UI/Menu/ButtonController.cs	1	7	5
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/UI/ScoreObserver.cs	1	7	9
Assets/Scripts/SceneChanger.cs	Assets/Scripts/UI/Menu/ButtonController.cs	1	14	5
Assets/Scripts/SceneChanger.cs	Assets/Scripts/Environnement/AnimalMouvement.cs	1	14	11
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/UI/PlayerTurnUi.cs	1	11	8
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/UI/TileInfo.cs	1	3	7
Assets/Scripts/GameLogic/GameState.cs	Assets/Scripts/UI/Chat.cs	1	40	9
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/UI/Chat.cs	1	7	9
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/Tile.cs	1	2	28
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	1	6	2
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/Cards/Civ/CreateVillage.cs	1	2	10
Assets/Scripts/GameLogic/CardConditions/ICardCondition.cs	Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	1	1	17
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/UI/TileInfo.cs	1	4	7
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/GameLogic/CardEffects/DestroyStructureEffect.cs	1	6	2
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/Environnement/AnimalMouvement.cs	1	2	11
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/UI/AnimationController.cs	1	4	5
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	7	9
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	4	13
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/UI/TileInfo.cs	1	11	7
Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	2	13
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	7	15
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/PlayerInputNotifier.cs	1	3	4
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/GameState.cs	1	2	40
Assets/Scripts/GameLogic/CardEffects/PlaceStructureEffect.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	1	4	2
Assets/Scripts/GameLogic/Cards/World/Earthquake.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	1	2	2
Assets/Scripts/Testing&Debug/GameLogger.cs	Assets/Scripts/GameLogic/Board.cs	1	2	40
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/Cards/Civ/OilRefinery.cs	1	9	2
Assets/Scripts/GameLogic/Cards/Civ/CreateDam.cs	Assets/Scripts/GameLogic/CardConditions/TileMustBeTypeOf.cs	1	2	2
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/UI/TileInfo.cs	1	5	7
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/GameLogic/Enum/PlayerType.cs	1	7	2
Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	Assets/Scripts/GameLogic/CardConditions/TileMustHaveStructure.cs	1	13	2
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/GameLogic/Card.cs	1	5	28
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	7	15
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	1	5	6
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	7	9
Assets/Scripts/UI/TileInfo.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	1	7	6
