file 1	file 2	# same commits	# commits file 1	# commits file 2
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/GameState.cs	1	3	33
Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	Assets/Scripts/GameLogic/CardConditions/ExempleForestTile.cs	1	4	1
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/Card.cs	1	2	26
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	7	11
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/GameState.cs	1	7	33
Assets/Scripts/GameLogic/Enum/TileType.cs	Assets/Scripts/GameLogic/GameState.cs	1	4	33
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/Cards/MineralSurge.cs	1	24	5
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/Tile.cs	1	2	24
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/PlayerInputNotifier.cs	1	2	4
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/UI/Menu/ButtonListController.cs	1	3	5
Assets/Scripts/GameLogic/Enum/RessourceTypes.cs	Assets/Scripts/GameLogic/CardEffects/ICardEffect.cs	1	1	1
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/UI/TileInfo.cs	1	11	7
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/GameLogic/GameManager.cs	1	5	54
Assets/Scripts/GameLogic/HumanPlayer.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	1	11
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/PlayerInputNotifier.cs	1	3	4
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/Board.cs	1	3	40
Assets/Scripts/GameLogic/HumanPlayer.cs	Assets/Scripts/GameLogic/GameState.cs	1	1	33
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	7	9
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/Player.cs	1	2	25
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	1	5	7
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	6	10
Assets/Scripts/UI/Menu/ButtonListController.cs	Assets/Scripts/UI/Chat.cs	1	5	7
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/Tile.cs	1	2	24
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/Player.cs	1	11	25
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	1	5	4
Assets/Scripts/GameLogic/Enum/RessourceTypes.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	1	9
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/GameLogic/Card.cs	1	5	26
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/GameLogic/GameState.cs	1	5	33
Assets/Scripts/SceneChanger.cs	Assets/Scripts/Environnement/AnimalMouvement.cs	1	14	11
Assets/Scripts/UI/PlayerTurnUi.cs	Assets/Scripts/UI/ScoreObserver.cs	1	6	9
Assets/Scripts/SceneChanger.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	14	10
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/UI/TileInfo.cs	1	5	7
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/GameState.cs	1	2	33
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/Environnement/AnimalMouvement.cs	1	2	11
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/Board.cs	1	2	40
Assets/Scripts/GameLogic/HumanPlayer.cs	Assets/Scripts/GameLogic/Enum/TileType.cs	1	1	4
Assets/Scripts/GameLogic/IClickable.cs	Assets/Scripts/GameLogic/GameState.cs	1	1	33
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/Card.cs	1	11	26
Assets/Scripts/GameLogic/Enum/TileType.cs	Assets/Scripts/GameLogic/Card.cs	1	4	26
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/UI/Menu/ButtonListController.cs	1	5	5
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	4	11
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/UI/AnimationController.cs	1	3	5
Assets/Scripts/GameLogic/Cards/GetOnePointCard.cs	Assets/Scripts/GameLogic/CardConditions/ICardCondition.cs	1	4	1
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	1	4	7
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/GameLogic/CardEffects/GainPointEffect.cs	1	7	11
Assets/Scripts/UI/Chat.cs	Assets/Scripts/GameLogic/Card.cs	1	7	26
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/UI/TileInfo.cs	1	4	7
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/UI/Menu/ButtonListController.cs	1	7	5
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/GameLogic/Card.cs	1	2	26
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/GameLogic/Tile.cs	1	5	24
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/UI/PlayerTurnUi.cs	1	7	6
Assets/Scripts/Environnement/CloudSpawner.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	7	10
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/Environnement/AnimalMouvement.cs	1	7	11
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/Board.cs	1	2	40
Assets/Scripts/GameLogic/Enum/RessourceTypes.cs	Assets/Scripts/GameLogic/GameManager.cs	1	1	54
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/GameLogic/GameManager.cs	1	5	54
Assets/Scripts/SceneChanger.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	14	9
Assets/Scripts/GameLogic/CardConditions/ICardCondition.cs	Assets/Scripts/GameLogic/GameState.cs	1	1	33
Assets/Scripts/GameLogic/CardEffects/ICardEffect.cs	Assets/Scripts/GameLogic/GameManager.cs	1	1	54
Assets/Scripts/GameLogic/AIPlayer.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	9	10
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/UI/Menu/ButtonController.cs	1	2	5
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/UI/ScoreObserver.cs	1	7	9
Assets/Scripts/GameLogic/CardConditions/ExempleForestTile.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	1	10
Assets/Scripts/GameLogic/PlayerInputNotifier.cs	Assets/Scripts/UI/Menu/ButtonListController.cs	1	4	5
Assets/Scripts/UI/ResourcePanel/ResourceIncomeObserver.cs	Assets/Scripts/UI/Chat.cs	1	4	7
Assets/Scripts/GameLogic/CardConditions/ExempleForestTile.cs	Assets/Scripts/GameLogic/GameState.cs	1	1	33
Assets/Scripts/Testing&Debug/GameLogger.cs	Assets/Scripts/SceneChanger.cs	1	2	14
Assets/Scripts/GameLogic/HumanPlayer.cs	Assets/Scripts/GameLogic/Enum/RessourceTypes.cs	1	1	1
Assets/Scripts/GameLogic/Tile.cs	Assets/Scripts/GameLogic/Cards/FreeCard.cs	1	24	5
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	7	9
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/GameLogic/GameState.cs	1	2	33
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	11	9
Assets/Scripts/UI/Menu/ButtonController.cs	Assets/Scripts/GameLogic/Tile.cs	1	5	24
Assets/Scripts/Environnement/AnimalMouvement.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	11	10
Assets/Scripts/UI/ScoreObserver.cs	Assets/Scripts/GameLogic/Tile.cs	1	9	24
Assets/Scripts/GameLogic/Enum/PlayerType.cs	Assets/Scripts/Environnement/CloudSpawner.cs	1	2	7
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/UI/Menu/ButtonController.cs	1	3	5
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/UI/TileInfo.cs	1	3	7
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/GameLogic/GameState.cs	1	5	33
Assets/Scripts/GameLogic/Enum/TileType.cs	Assets/Scripts/GameLogic/Player.cs	1	4	25
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/Card.cs	1	3	26
Assets/Scripts/GameLogic/HumanPlayer.cs	Assets/Scripts/GameLogic/Card.cs	1	1	26
Assets/Scripts/GameLogic/HumanPlayer.cs	Assets/Scripts/GameLogic/Tile.cs	1	1	24
Assets/Scripts/UI/ResourcePanel/ResourceAnimationController.cs	Assets/Scripts/SceneChanger.cs	1	2	14
Assets/Scripts/SceneChanger.cs	Assets/Scripts/UI/Chat.cs	1	14	7
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/GameLogic/Tile.cs	1	3	24
Assets/Scripts/UI/AnimationController.cs	Assets/Scripts/GameLogic/GameManager.cs	1	5	54
Assets/Scripts/UI/Menu/InGameMenu.cs	Assets/Scripts/GameLogic/GameManager.cs	1	4	54
Assets/Scripts/UI/ResourcePanel/ResourceObserver.cs	Assets/Scripts/GameLogic/Cards/CardData.cs	1	7	10
Assets/Scripts/SceneChanger.cs	Assets/Scripts/UI/Menu/ButtonController.cs	1	14	5
Assets/Scripts/UI/ResourcePanel/ResourcesPanel.cs	Assets/Scripts/SceneChanger.cs	1	3	14
Assets/Scripts/GameLogic/CardEffects/ICardEffect.cs	Assets/Scripts/GameLogic/AIPlayer.cs	1	1	9
Assets/Scripts/GameLogic/Enum/RessourceTypes.cs	Assets/Scripts/GameLogic/Player.cs	1	1	25
